feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
0.9813,0.85,0.13526392961876835,0.0,0.09053497942386828,6.516,0.2554067971163749,0.6734352408406005,0.13043478260869565,0.31297709923664124,0.5638297872340424,0.9887286297846589,0.12775938189845476,0.40222222222222226
0.98291,0.9,0.057184750733137835,0.0,0.05144032921810693,6.728,0.34191555097837284,1.0,0.17391304347826086,0.0,0.46808510638297873,0.9686318019062988,0.07643487858719647,0.5577777777777778
0.90822,0.0,0.1315982404692082,0.0,0.257201646090535,6.416,0.8362512873326466,0.13792068673899008,0.17391304347826086,0.20801526717557253,0.4255319148936172,0.9964698169347925,0.2017108167770419,0.4133333333333334
-8.18702,0.0,0.6466275659824048,0.0,0.648148148148148,5.536,1.0,0.04099337085906029,1.0,0.9141221374045801,0.8085106382978723,1.0,0.6034768211920529,0.14
0.5582199999999999,0.0,0.21041055718475077,0.0,0.2448559670781893,6.552,0.19052523171987643,0.20419390919259067,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.9582429774572596,0.05601545253863134,0.5888888888888889
0.46587999999999996,0.2,0.12866568914956014,0.0,0.5390946502057613,7.52,0.8908341915550979,0.09186225208922516,0.17391304347826086,0.14694656488549618,0.042553191489361736,0.9784910988955571,0.15259381898454744,0.8466666666666667
-4.66998,0.0,0.6466275659824048,1.0,0.5061728395061729,6.683,0.9670442842430483,0.0206512744500723,1.0,0.9141221374045801,0.8085106382978723,0.9456099652024812,0.05518763796909492,1.0
-1.7797399999999999,0.0,0.7008797653958944,0.0,1.0,4.903,0.9773429454170958,0.01966917949603981,0.17391304347826086,0.4122137404580153,0.2234042553191489,1.0,0.7604856512141279,0.15111111111111114
0.98499,0.9,0.027492668621700883,1.0,0.03292181069958851,7.923,0.22554067971163752,0.4324309578153843,0.0,0.02099236641221374,0.10638297872340426,0.9965202481214384,0.03945916114790287,1.0
-10.5779,0.0,0.6466275659824048,0.0,0.648148148148148,5.036,0.9691040164778578,0.05823459338540862,1.0,0.9141221374045801,0.8085106382978723,1.0,0.6608719646799116,0.10444444444444442
0.97237,0.75,0.09127565982404694,0.0,0.088477366255144,6.595,0.1946446961894954,0.38842764779165034,0.08695652173913043,0.12404580152671756,0.6063829787234043,0.9967976196479904,0.07146799116997793,0.5733333333333334
-10.0874,0.0,0.6466275659824048,0.0,0.6851851851851851,6.411,1.0,0.06631868981258356,1.0,0.9141221374045801,0.8085106382978723,0.8029401381814515,0.3667218543046357,0.26
-0.1308100000000001,0.0,0.28152492668621704,0.0,0.3148148148148149,5.713,0.9392378990731204,0.2822068037355982,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9073831257249484,0.5758830022075055,0.1711111111111111
0.62422,0.0,0.3713343108504399,1.0,0.21399176954732507,5.404,0.8825952626158599,0.230555883930926,0.13043478260869565,0.1717557251908397,0.6382978723404257,0.9958142115083969,0.613962472406181,0.31777777777777777
0.90748,0.3,0.16385630498533724,0.0,0.088477366255144,6.606,0.4047373841400619,0.4601569533232093,0.21739130434782608,0.21564885496183206,0.4255319148936172,0.9669171415603409,0.1556291390728477,0.4066666666666667
0.95316,0.0,0.10813782991202348,0.0,0.21399176954732507,6.417,0.650875386199794,0.17847757095181369,0.043478260869565216,0.15839694656488548,0.5531914893617023,0.9880982399515862,0.19536423841059603,0.39111111111111113
0.96295,0.2,0.10520527859237538,0.0,0.11913580246913583,6.968,0.353244078269825,0.3742054579017723,0.17391304347826086,0.05534351145038168,0.24468085106382986,0.9882243179182008,0.07891832229580573,0.6755555555555556
0.9314,0.0,0.08907624633431087,0.0,0.12345679012345678,7.416,0.6138002059732235,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,1.0,0.1230684326710817,0.6266666666666667
0.93101,0.0,0.9233870967741935,0.0,0.40329218106995873,5.87,0.6879505664263645,0.10258345533741325,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.980457915174744,0.34878587196467986,0.37777777777777777
-1.7339699999999998,0.0,0.7008797653958944,0.0,1.0,5.597,0.9474768280123584,0.03601924178632161,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.8864037520802865,0.5441501103752758,0.23111111111111113
0.17474,0.2,0.12866568914956014,0.0,0.5390946502057613,7.327,0.9433573635427395,0.08631523429330086,0.17391304347826086,0.14694656488549618,0.042553191489361736,0.9912249735236272,0.2626931567328918,0.5777777777777777
0.95334,0.8,0.03885630498533725,0.0,0.039094650205761354,7.107,0.34706488156539655,0.5619219961989288,0.043478260869565216,0.27099236641221375,0.0,0.8926067880377225,0.1898454746136865,0.5622222222222223
-7.15174,0.0,0.6466275659824048,0.0,0.648148148148148,5.39,0.9886714727085479,0.05442442870263438,1.0,0.9141221374045801,0.8085106382978723,1.0,0.5275938189845475,0.14444444444444443
0.80814,0.0,0.2536656891495601,0.0,0.2222222222222222,6.431,0.121524201853759,0.3897734816175467,0.17391304347826086,0.19083969465648856,0.74468085106383,0.9918805789500228,0.092439293598234,0.4355555555555556
0.44221999999999995,0.0,0.7855571847507332,0.0,0.49176954732510286,6.335,0.9814624098867147,0.08921605179641535,0.13043478260869565,0.4770992366412214,0.9148936170212765,0.9943769226889909,0.42025386313465785,0.29111111111111115
0.37024,0.0,0.28152492668621704,0.0,0.3148148148148149,5.949,0.6065911431513903,0.325355327410452,0.13043478260869565,0.22900763358778625,0.8936170212765957,1.0,0.1801876379690949,0.3422222222222222
-6.75223,0.0,0.6466275659824048,0.0,0.6748971193415637,6.301,0.8321318228630278,0.1503605561567351,1.0,0.9141221374045801,0.8085106382978723,0.6855867668566241,0.4001103752759382,0.22
0.86446,0.125,0.20564516129032262,0.0,0.049382716049382644,5.594,0.349124613800206,0.4881739399285253,0.13043478260869565,0.3015267175572519,0.6702127659574467,1.0,0.31346578366445915,0.2755555555555555
-8.82349,0.0,0.6466275659824048,0.0,0.5884773662551441,6.794,0.9876416065911431,0.020769489583428072,1.0,0.9141221374045801,0.8085106382978723,1.0,0.5383554083885209,0.18444444444444447
0.46299999999999997,0.0,0.21041055718475077,0.0,0.2448559670781893,5.981,0.6714727085478887,0.23114695959770482,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.9532250743860005,0.2737306843267108,0.42888888888888893
0.97823,0.825,0.05755131964809384,0.0,0.061728395061728336,7.61,0.13182286302780638,0.4674408242322836,0.043478260869565216,0.30725190839694655,0.2234042553191489,0.9961672298149176,0.03807947019867549,0.8288888888888888
-9.8342,0.0,0.6466275659824048,0.0,0.6049382716049384,6.782,0.9052523171987641,0.06273586192472423,1.0,0.9141221374045801,0.8085106382978723,0.053583135811185637,0.6639072847682118,0.05555555555555555
0.78876,0.125,0.27162756598240473,0.0,0.2860082304526749,5.631,1.0,0.4503541907264774,0.17391304347826086,0.2366412213740458,0.276595744680851,0.9741035856573705,0.7781456953642384,0.25555555555555554
0.92497,0.33,0.06304985337243403,0.0,0.17901234567901228,7.42,0.7106076210092689,0.17910502050577892,0.2608695652173913,0.06679389312977099,0.6170212765957446,1.0,0.13079470198675497,0.6311111111111111
0.82669,0.0,0.3383431085043988,0.0,0.41152263374485587,5.707,0.5262615859938209,0.11385936036519383,0.21739130434782608,0.3893129770992366,0.702127659574468,1.0,0.28366445916114785,0.37333333333333335
-40.5292,0.0,0.6466275659824048,0.0,0.6337448559670781,5.531,0.8496395468589084,0.04344860824414153,1.0,0.9141221374045801,0.8085106382978723,0.8299460386302889,0.7077814569536423,0.07777777777777778
0.32809,0.0,0.28152492668621704,0.0,0.3148148148148149,5.813,0.9001029866117405,0.32303649210231977,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9495183821675325,0.36092715231788075,0.25777777777777783
0.97125,0.28,0.5344574780058651,0.0,0.16255144032921814,6.211,0.26776519052523173,0.23063772517709538,0.13043478260869565,0.15839694656488548,0.5957446808510638,0.9985627111805941,0.12362030905077263,0.4444444444444444
0.55209,0.0,0.21041055718475077,1.0,0.25102880658436216,6.726,0.654994850669413,0.22936463912557176,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.907458772504917,0.17439293598233996,0.5333333333333333
-10.9511,0.0,0.6466275659824048,0.0,0.5637860082304528,5.608,1.0,0.014149442115505275,1.0,0.9141221374045801,0.8085106382978723,0.8365777396742146,0.28697571743929357,0.5088888888888888
0.9089700000000001,0.0,0.07331378299120235,0.0,0.2119341563786008,7.155,0.9196704428424305,0.1428584419245424,0.08695652173913043,0.011450381679389313,0.5531914893617023,0.9929900650562309,0.08526490066225166,0.731111111111111
0.89847,0.0,0.4534457478005865,0.0,0.10699588477366254,6.279,0.737384140061792,0.26576580672735045,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9413989611175552,0.282560706401766,0.3333333333333333
0.78591,0.22,0.19794721407624635,0.0,0.09465020576131684,6.438,0.061791967044284246,0.5698969709645445,0.2608695652173913,0.2729007633587786,0.6914893617021278,0.9499974784406677,0.05132450331125827,0.44
-3.26131,0.0,0.6466275659824048,0.0,0.7921810699588477,6.112,0.8074150360453141,0.1254444434340587,1.0,0.9141221374045801,0.8085106382978723,0.984467194513087,0.3018763796909492,0.39111111111111113
-1.0101900000000001,0.0,0.7008797653958944,0.0,0.4526748971193415,7.929,0.96086508753862,0.08332348207222036,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.930404962428766,0.0543598233995585,1.0
-2.8497,0.0,0.6466275659824048,1.0,0.7921810699588477,6.395,0.9073120494335736,0.1250897980339914,1.0,0.9141221374045801,0.8085106382978723,0.9859801301124616,0.31843267108167767,0.3711111111111111
-4.82115,0.0,0.6466275659824048,0.0,0.6748971193415637,6.513,0.8959835221421216,0.15204284843910557,1.0,0.9141221374045801,0.8085106382978723,0.9922335972565435,0.23620309050772623,0.3377777777777778
-0.6566000000000001,0.0,0.7008797653958944,0.0,1.0,6.122,0.972193614830072,0.04441251625458085,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.9392304200917848,0.34133554083885204,0.36666666666666664
0.84124,0.0,0.37939882697947214,0.0,0.057613168724279774,5.961,0.15036045314109167,0.37807927688712273,0.13043478260869565,0.22519083969465647,0.702127659574468,0.94966967572747,0.22488962472406182,0.3711111111111111
0.98462,0.9,0.12060117302052788,0.0,0.018518518518518535,7.454,0.3223480947476829,0.4734516090898344,0.08695652173913043,0.10877862595419847,0.3510638297872341,0.973372333451006,0.03807947019867549,0.8666666666666667
0.20959000000000005,0.0,0.3460410557184751,0.0,0.32716049382716056,6.122,0.513903192584964,0.13737507843119423,0.13043478260869565,0.22328244274809161,0.6170212765957446,1.0,0.1172737306843267,0.38
-37.3518,0.0,0.6466275659824048,0.0,0.6337448559670781,5.453,1.0,0.03273649846775001,1.0,0.9141221374045801,0.8085106382978723,1.0,0.7963576158940396,0.0
0.98689,0.9,0.027859237536656895,0.0,0.03703703703703707,7.249,0.1956745623069001,0.6881030108485119,0.17391304347826086,0.07442748091603053,0.5638297872340424,0.9975540874476777,0.08498896247240617,0.6755555555555556
-6.05042,0.0,0.6466275659824048,0.0,0.47119341563786005,6.103,0.8465499485066941,0.08113195536924041,1.0,0.9141221374045801,0.8085106382978723,0.0055474305310403964,0.5949227373068432,0.18666666666666668
-0.20741999999999994,0.0,0.7008797653958944,0.0,0.4526748971193415,5.875,0.9443872296601441,0.1178786748992898,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.7362196782490293,0.3504415011037527,0.2755555555555555
0.7103999999999999,0.0,0.3383431085043988,0.0,0.41152263374485587,5.39,0.7209062821833162,0.15177004428520766,0.21739130434782608,0.3893129770992366,0.702127659574468,1.0,0.5355960264900662,0.32666666666666666
0.9544,0.0,0.49230205278592376,1.0,0.33950617283950624,5.888,0.5468589083419156,0.18027807836753992,0.17391304347826086,0.16984732824427481,0.40425531914893603,0.9896616067376066,0.32505518763796903,0.4066666666666667
0.93924,0.0,0.42045454545454547,0.0,0.3868312757201645,6.976,0.9073120494335736,0.09438114377688257,0.0,0.16412213740458015,0.8936170212765957,1.0,0.10789183222958056,0.42
-3.66883,0.0,0.6466275659824048,0.0,0.6748971193415637,5.976,0.8753861997940269,0.13194627576862572,1.0,0.9141221374045801,0.8085106382978723,0.025619042816077464,0.4768211920529801,0.1711111111111111
-0.42501999999999995,0.0,0.7008797653958944,0.0,1.0,6.51,1.0,0.05786176104174814,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.9178223813606334,0.15618101545253862,0.4066666666666667
0.95259,0.0,0.42045454545454547,0.0,0.3868312757201645,6.03,0.8022657054582903,0.1250716110903982,0.0,0.16412213740458015,0.8936170212765957,1.0,0.1697019867549669,0.15333333333333335
-2.1636,0.0,0.6466275659824048,0.0,0.5555555555555556,5.759,0.46652935118434613,0.1761314552282916,1.0,0.9141221374045801,0.8085106382978723,0.842402541731807,0.3421633554083885,0.3311111111111111
0.88496,0.0,0.08907624633431087,0.0,0.12345679012345678,6.163,0.6869207003089598,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,0.9872156941852842,0.2651766004415011,0.3644444444444444
-1.8183799999999999,0.0,0.6466275659824048,0.0,0.3024691358024692,5.762,0.38516992790937177,0.2699578972255818,1.0,0.9141221374045801,0.8085106382978723,0.9899641938574816,0.23979028697571741,0.37333333333333335
0.94503,0.0,0.1733870967741936,0.0,0.2674897119341564,5.985,0.43769309989701344,0.3348761923814893,0.17391304347826086,0.07061068702290077,0.8085106382978723,1.0,0.22102649006622516,0.3111111111111111
0.92125,0.45,0.10923753665689151,0.0,0.10699588477366254,6.782,0.3934088568486097,0.24179541507152016,0.17391304347826086,0.4026717557251908,0.276595744680851,0.992359675223158,0.1365894039735099,0.6
0.44993000000000005,0.2,0.12866568914956014,0.0,0.5390946502057613,7.206,0.913491246138002,0.07279324173176077,0.17391304347826086,0.14694656488549618,0.042553191489361736,0.9772807504160573,0.1757726269315673,0.7
0.33648999999999996,0.2,0.12866568914956014,0.0,0.5390946502057613,7.333,1.0,0.06956505924396876,0.17391304347826086,0.14694656488549618,0.042553191489361736,0.9656815774875184,0.1672185430463576,0.6888888888888889
0.95699,0.8,0.0531524926686217,0.0,0.057613168724279774,5.663,0.1956745623069001,0.8598877865580299,0.13043478260869565,0.28053435114503816,1.0,0.9644460134146957,0.17439293598233996,0.29333333333333333
0.98699,0.35,0.03885630498533725,0.0,0.11728395061728394,7.241,0.47785787847579814,0.5372695941583537,0.0,0.1851145038167939,0.30851063829787234,0.9945534318422513,0.10375275938189846,0.6155555555555556
-6.52601,0.0,0.6466275659824048,0.0,0.6748971193415637,6.417,0.9824922760041195,0.0959725013412871,1.0,0.9141221374045801,0.8085106382978723,0.766276665489939,0.4850993377483443,0.17777777777777778
-5.39312,0.0,0.6466275659824048,0.0,0.4094650205761316,6.162,0.9732234809474769,0.09788213041857251,1.0,0.9141221374045801,0.8085106382978723,0.762620404458117,0.6172737306843267,0.18444444444444447
0.94698,0.0,0.10813782991202348,0.0,0.21399176954732507,7.079,0.619979402677652,0.20777673708044994,0.043478260869565216,0.15839694656488548,0.5531914893617023,0.9978818901608756,0.10954746136865343,0.5266666666666666
-19.0849,0.0,0.6466275659824048,0.0,0.648148148148148,4.368,0.9093717816683832,0.0281806690976548,1.0,0.9141221374045801,0.8085106382978723,0.7199304049624288,0.7974613686534215,0.08444444444444446
-12.0751,0.0,0.6466275659824048,0.0,0.40123456790123446,5.713,0.5540679711637488,0.15405250570615356,1.0,0.9141221374045801,0.8085106382978723,1.0,0.3595474613686534,0.3355555555555556
0.8092699999999999,0.22,0.19794721407624635,0.0,0.09465020576131684,6.718,0.15036045314109167,0.6089807127463195,0.2608695652173913,0.2729007633587786,0.6914893617021278,0.9920318725099603,0.13327814569536423,0.4711111111111111
0.80198,0.0,0.3713343108504399,0.0,0.21399176954732507,6.182,0.4067971163748713,0.2560539788485846,0.13043478260869565,0.1717557251908397,0.6382978723404257,0.9917545009834082,0.21357615894039733,0.4444444444444444
0.82495,0.0,0.20161290322580647,0.0,0.2345679012345679,5.966,0.28115345005149334,0.24713328301612275,0.17391304347826086,0.17557251908396945,0.702127659574468,0.99125018911695,0.23178807947019867,0.43777777777777777
0.82101,0.0,0.3383431085043988,0.0,0.41152263374485587,5.67,0.26673532440782705,0.15177004428520766,0.21739130434782608,0.3893129770992366,0.702127659574468,0.9908971708104293,0.4379139072847682,0.40222222222222226
0.83789,0.2,0.23826979472140764,0.0,0.16255144032921814,6.24,0.1380020597322348,0.3000300084569288,0.08695652173913043,0.06870229007633588,0.6382978723404257,1.0,0.13410596026490063,0.4488888888888889
-8.2323,0.0,0.6466275659824048,0.0,0.5061728395061729,6.216,1.0,0.003591921359655911,1.0,0.9141221374045801,0.8085106382978723,0.922462050532049,0.21523178807947016,1.0
0.93873,0.4,0.218108504398827,1.0,0.12757201646090535,6.826,0.2543769309989702,0.3394774891105675,0.13043478260869565,0.12786259541984732,0.5319148936170215,0.9913006203035958,0.06705298013245033,0.6244444444444445
-0.8337699999999999,0.0,0.7008797653958944,1.0,0.4526748971193415,7.802,0.9814624098867147,0.08285062153879733,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.981617832467598,0.005242825607064016,1.0
0.92987,0.0,0.49230205278592376,0.0,0.33950617283950624,6.642,0.8465499485066941,0.20837690621902535,0.17391304347826086,0.16984732824427481,0.40425531914893603,0.9896111755509607,0.21964679911699775,0.5266666666666666
0.8641300000000001,0.0,0.3713343108504399,1.0,0.21399176954732507,6.064,0.5787847579814624,0.28277059898698725,0.13043478260869565,0.1717557251908397,0.6382978723404257,0.9607141056029048,0.35678807947019864,0.43111111111111106
0.96573,0.0,0.1733870967741936,0.0,0.2674897119341564,5.869,0.446961894953656,0.37296874573743505,0.17391304347826086,0.07061068702290077,0.8085106382978723,1.0,0.222682119205298,0.32222222222222224
0.91553,0.0,0.1315982404692082,0.0,0.257201646090535,5.859,0.6776519052523172,0.14297665705789817,0.17391304347826086,0.20801526717557253,0.4255319148936172,0.9907458772504918,0.21826710816777042,0.39111111111111113
0.77788,0.0,0.35007331378299117,0.0,0.3333333333333334,6.092,0.9526261585993822,0.12898180396293502,0.21739130434782608,0.4675572519083969,0.5531914893617023,1.0,0.42384105960264895,0.3044444444444444
0.2742,0.0,0.28152492668621704,0.0,0.3148148148148149,5.727,0.685890834191555,0.24251379934345133,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.984996721972868,0.2635209713024282,0.29333333333333333
-0.41385000000000005,0.0,0.7008797653958944,1.0,1.0,6.129,0.9588053553038105,0.0563613381953096,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.8086640778657522,0.3694812362030905,0.26666666666666666
0.90622,0.125,0.27162756598240473,0.0,0.2860082304526749,5.889,0.3717816683831102,0.3929561967463558,0.17391304347826086,0.2366412213740458,0.276595744680851,0.9838620202733371,0.3857615894039735,0.3711111111111111
-36.6619,0.0,0.6466275659824048,0.0,0.6049382716049384,6.202,0.780638516992791,0.06668242868444745,1.0,0.9141221374045801,0.8085106382978723,0.046648847647385146,0.352924944812362,0.13111111111111112
0.77031,0.0,0.3713343108504399,0.0,0.21399176954732507,6.326,0.5108135942327497,0.2932917458556502,0.13043478260869565,0.1717557251908397,0.6382978723404257,0.9948812345554492,0.2549668874172185,0.43111111111111106
-14.8744,0.0,0.6466275659824048,0.0,0.5884773662551441,6.545,0.9907312049433573,0.035428166119542796,1.0,0.9141221374045801,0.8085106382978723,1.0,0.5339403973509933,0.13111111111111112
-14.1772,0.0,0.6466275659824048,0.0,0.7304526748971193,6.152,1.0,0.0713473797161018,1.0,0.9141221374045801,0.8085106382978723,0.0226940339906198,0.6821192052980132,0.08222222222222221
0.94211,0.125,0.20564516129032262,0.0,0.049382716049382644,5.878,0.19052523171987643,0.4881739399285253,0.13043478260869565,0.3015267175572519,0.6702127659574467,0.9982601240607192,0.1757726269315673,0.37777777777777777
0.77511,0.125,0.27162756598240473,0.0,0.2860082304526749,6.377,0.94129763130793,0.47441551710027374,0.17391304347826086,0.2366412213740458,0.276595744680851,0.988955570124565,0.5165562913907285,0.2222222222222222
-66.9208,0.0,0.6466275659824048,0.0,0.6337448559670781,5.683,1.0,0.02689848957433459,1.0,0.9141221374045801,0.8085106382978723,0.9699177971657674,0.5863686534216335,0.0
0.85068,0.25,0.1711876832844575,0.0,0.13991769547325103,5.741,0.6519052523171989,0.5543198537769735,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.995486408795199,0.315121412803532,0.3044444444444444
-8.33889,0.0,0.6466275659824048,0.0,0.6049382716049384,6.38,0.9546858908341915,0.0762578544862643,1.0,0.9141221374045801,0.8085106382978723,0.15230218367038176,0.6167218543046357,0.1
-10.1604,0.0,0.6466275659824048,0.0,0.7304526748971193,6.629,0.9443872296601441,0.09048913784793895,1.0,0.9141221374045801,0.8085106382978723,0.27618639366584297,0.5943708609271523,0.18666666666666668
0.97015,0.0,0.06304985337243403,0.0,0.15020576131687244,6.43,0.5746652935118436,0.4485445898389546,0.08695652173913043,0.06679389312977099,0.648936170212766,0.9929900650562309,0.09602649006622516,0.5266666666666666
0.87796,0.0,0.08907624633431087,0.0,0.12345679012345678,6.625,0.5653964984552008,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,0.901860910787231,0.1357615894039735,0.52
0.78023,0.0,0.2364369501466276,0.0,0.12962962962962962,5.602,0.6086508753861999,0.4508634251470869,0.08695652173913043,0.08778625954198473,0.5638297872340424,1.0,0.3992825607064017,0.31999999999999995
0.65891,0.0,0.2536656891495601,0.0,0.2222222222222222,6.415,0.38311019567456234,0.3265920395747893,0.17391304347826086,0.19083969465648856,0.74468085106383,1.0,0.12113686534216336,0.4444444444444444
0.95706,0.28,0.5344574780058651,0.0,0.16255144032921814,6.249,0.7662203913491246,0.2260091480326274,0.13043478260869565,0.15839694656488548,0.5957446808510638,1.0,0.24448123620309048,0.3466666666666667
0.93276,0.0,0.10190615835777128,0.0,0.154320987654321,6.333,0.14727085478887744,0.37146832289099657,0.13043478260869565,0.4637404580152672,0.4574468085106382,0.9453073780826063,0.15480132450331124,0.39111111111111113
0.91779,0.22,0.19794721407624635,0.0,0.09465020576131684,6.957,0.04016477857878476,0.7072083950931627,0.2608695652173913,0.2729007633587786,0.6914893617021278,0.9727419436179333,0.04966887417218542,0.5466666666666667
0.9275599999999999,0.6,0.045087976539589444,0.0,0.05349794238683121,5.884,0.16065911431513905,0.8712182524165901,0.13043478260869565,0.42748091603053434,0.6063829787234043,0.9884764738514298,0.1672185430463576,0.3022222222222223
-0.15172000000000008,0.0,0.28152492668621704,0.0,0.3148148148148149,5.701,0.9485066941297631,0.2416681064663678,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9038529426597408,0.4586092715231788,0.18
-1.4466800000000002,0.0,0.7008797653958944,0.0,1.0,5.272,0.9382080329557158,0.055179186861751946,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.22267890463462606,0.3976269315673289,0.18
0.11875000000000002,0.0,0.7855571847507332,0.0,0.49176954732510286,5.637,0.945417095777549,0.07732179068646619,0.13043478260869565,0.4770992366412214,0.9148936170212765,1.0,0.4583333333333333,0.2066666666666667
0.90701,0.0,0.9233870967741935,0.0,0.40329218106995873,5.961,0.9268795056642637,0.08705180550882521,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.9525694689596046,0.4470198675496688,0.34444444444444444
0.70181,0.0,0.21041055718475077,0.0,0.2448559670781893,7.686,0.14521112255406798,0.20419390919259067,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.9511069645468758,0.06043046357615894,0.9266666666666667
-0.1929399999999999,0.0,0.7855571847507332,0.0,0.49176954732510286,6.326,0.976313079299691,0.1037928870863607,0.13043478260869565,0.4770992366412214,0.9148936170212765,1.0,0.2905629139072847,0.3244444444444445
0.96341,0.25,0.16129032258064518,0.0,0.08436213991769544,6.302,0.30175077239958814,0.38839127390446393,0.13043478260869565,0.17938931297709923,0.6808510638297872,1.0,0.13769315673289184,0.44
0.6506000000000001,0.0,0.3460410557184751,0.0,0.32716049382716056,5.972,0.7600411946446962,0.17940510507506663,0.13043478260869565,0.22328244274809161,0.6170212765957446,0.9983357708406879,0.22737306843267108,0.34
0.73831,0.0,0.3460410557184751,0.0,0.32716049382716056,6.023,0.9011328527291452,0.15498913330120306,0.13043478260869565,0.22328244274809161,0.6170212765957446,0.9984870644006254,0.27566225165562913,0.31999999999999995
0.95019,0.21,0.18988269794721407,0.0,0.1111111111111111,5.998,0.19052523171987643,0.5169729651083488,0.13043478260869565,0.10687022900763359,0.44680851063829796,1.0,0.18487858719646796,0.40888888888888886
-11.0482,0.0,0.6466275659824048,0.0,0.47119341563786005,5.648,0.8722966014418125,0.07471196428084279,1.0,0.9141221374045801,0.8085106382978723,0.7343537243431338,0.34133554083885204,0.35111111111111115
0.97457,0.55,0.1217008797653959,0.0,0.20370370370370366,6.696,0.5509783728115345,0.4185270394383872,0.17391304347826086,0.34923664122137404,0.5319148936170215,1.0,0.15038631346578363,0.42
-0.0024500000000000632,0.0,0.28152492668621704,0.0,0.3148148148148149,6.674,0.8692070030895983,0.282752412043394,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9579656059307077,0.28283664459161145,0.35555555555555557
-8.92485,0.0,0.6466275659824048,0.0,0.7304526748971193,6.251,0.9649845520082388,0.09715465267484473,1.0,0.9141221374045801,0.8085106382978723,0.9788693327954007,0.40590507726269315,0.1688888888888889
0.8255399999999999,0.0,0.3713343108504399,1.0,0.21399176954732507,5.96,0.9186405767250256,0.2498431376115087,0.13043478260869565,0.1717557251908397,0.6382978723404257,0.9907963084371376,0.4288079470198675,0.3711111111111111
0.86883,0.0,0.2969208211143695,0.0,0.2777777777777778,6.127,0.8475798146240989,0.09027998799661723,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9767764385495992,0.3410596026490066,0.3422222222222222
-3.03841,0.0,0.6466275659824048,0.0,0.3024691358024692,6.229,0.9042224510813595,0.17911411397757548,1.0,0.9141221374045801,0.8085106382978723,0.996041151848303,0.3073951434878587,0.3244444444444445
0.76088,0.0,0.3383431085043988,0.0,0.41152263374485587,6.019,0.6426364572605562,0.11635097163746147,0.21739130434782608,0.3893129770992366,0.702127659574468,1.0,0.3087748344370861,0.36
-0.23246999999999995,0.0,0.28152492668621704,0.0,0.3148148148148149,6.142,0.9145211122554068,0.25891842246451274,0.13043478260869565,0.22900763358778625,0.8936170212765957,1.0,0.4688189845474613,0.22666666666666666
0.88575,0.0,0.49230205278592376,1.0,0.33950617283950624,6.373,0.92173017507724,0.20312087952059218,0.17391304347826086,0.16984732824427481,0.40425531914893603,0.9920318725099603,0.24199779249448122,0.4
-9.6718,0.0,0.6466275659824048,0.0,0.7304526748971193,6.459,0.9464469618949536,0.07804926843019397,1.0,0.9141221374045801,0.8085106382978723,0.10777144586212115,0.613962472406181,0.15111111111111114
0.42166000000000003,0.2,0.12866568914956014,0.0,0.39094650205761305,8.297,0.6601441812564366,0.11748765561203614,0.17391304347826086,0.14694656488549618,0.042553191489361736,0.9688335266528822,0.15756070640176603,1.0
0.98499,0.8,0.056818181818181816,0.0,0.10288065843621397,6.635,0.2760041194644696,0.65603942929371,0.13043478260869565,0.17748091603053434,0.46808510638297873,0.9849715063795451,0.11754966887417218,0.43333333333333335
-6.83932,0.0,0.6466275659824048,0.0,0.5555555555555556,6.209,0.6436663233779609,0.16675608580599988,1.0,0.9141221374045801,0.8085106382978723,1.0,0.3170529801324503,0.3644444444444444
-3.8982200000000002,0.0,0.6466275659824048,0.0,0.5061728395061729,4.97,1.0,0.018450654275295773,1.0,0.9141221374045801,0.8085106382978723,0.9460890614756166,0.04221854304635761,1.0
